trans_date_trans_time,cc_num,merchant,category,amt,city,job,dob
2020-07-31 00:48:52,4352307151555405069,Bradtke PLC,grocery_pos,283.96,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-31 01:08:13,676173792455,Wolf Inc,grocery_pos,285.44,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-31 01:50:35,180011453250192,O'Keefe-Hudson,grocery_pos,310.79,New Boston,Manufacturing engineer,1993-10-05
2020-07-31 03:03:27,180011453250192,Deckow-O'Conner,grocery_pos,302.23,New Boston,Manufacturing engineer,1993-10-05
2020-07-31 03:43:07,4352307151555405069,Prohaska-Murray,gas_transport,7.0,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-31 12:03:09,180011453250192,Dooley-Thompson,misc_net,780.45,New Boston,Manufacturing engineer,1993-10-05
2020-07-31 22:46:43,676173792455,"Swaniawski, Lowe and Robel",shopping_pos,914.18,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-31 23:07:54,4352307151555405069,"Stehr, Jewess and Schimmel",misc_net,774.14,Falls Church,Armed forces training and education officer,1932-05-09
2020-07-31 23:08:01,676173792455,"Romaguera, Cruickshank and Greenholt",shopping_net,955.39,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-31 23:37:12,676173792455,Kuhn LLC,misc_net,720.24,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-31 23:49:08,676173792455,"Romaguera, Cruickshank and Greenholt",shopping_net,990.7,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-07-31 23:51:11,676173792455,Kuphal-Bartoletti,misc_net,931.63,Santa Monica,"Civil engineer, contracting",1961-04-25
2020-08-01 03:04:03,3576281490078437,Kiehn Inc,grocery_pos,287.69,Williams,Financial adviser,1990-06-13
2020-08-01 22:21:51,3576281490078437,Heathcote LLC,shopping_net,975.35,Williams,Financial adviser,1990-06-13
2020-08-01 23:01:10,3576281490078437,Stamm-Witting,shopping_net,982.99,Williams,Financial adviser,1990-06-13
2020-08-01 23:26:46,3576281490078437,Klocko LLC,misc_net,710.75,Williams,Financial adviser,1990-06-13
2020-08-01 23:46:01,3576281490078437,Gleason-Macejkovic,shopping_net,941.23,Williams,Financial adviser,1990-06-13
2020-08-02 00:02:00,3577794103155425,"Gottlieb, Considine and Schultz",shopping_net,1034.33,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 00:30:35,3577794103155425,Medhurst PLC,shopping_net,934.89,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 00:36:13,3577794103155425,Beier-Hyatt,shopping_pos,957.05,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 00:54:51,3577794103155425,"Haley, Jewess and Bechtelar",shopping_pos,920.68,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 02:32:32,3577794103155425,Cartwright-Harris,grocery_pos,359.67,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 02:53:29,3577794103155425,"Roob, Conn and Tremblay",shopping_pos,805.5,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 02:54:42,3577794103155425,Bradtke PLC,grocery_pos,348.61,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 20:24:16,3577794103155425,Stark-Batz,entertainment,596.85,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 22:01:47,3576281490078437,Miller-Hauck,grocery_pos,275.75,Williams,Financial adviser,1990-06-13
2020-08-02 22:04:35,3576281490078437,Price Inc,shopping_net,1021.04,Williams,Financial adviser,1990-06-13
2020-08-02 22:30:14,3577794103155425,"Streich, Rolfson and Wilderman",kids_pets,19.63,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 22:39:03,3577794103155425,"Schiller, Blanda and Johnson",home,241.34,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 22:50:24,3577794103155425,"Klocko, Runolfsdottir and Breitenberg",health_fitness,17.29,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 22:57:26,3577794103155425,"Turner, Ziemann and Lehner",food_dining,135.12,Reynolds,Visual merchandiser,1994-11-12
2020-08-02 23:28:50,3576281490078437,"Rippin, Kub and Mann",misc_net,850.64,Williams,Financial adviser,1990-06-13
2020-08-02 23:33:36,3576281490078437,"Goyette, Howell and Collier",shopping_pos,760.17,Williams,Financial adviser,1990-06-13
2020-08-03 00:39:40,4653879239169997,Barton Inc,grocery_pos,298.35,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 00:41:02,3577794103155425,Lockman Ltd,grocery_pos,354.63,Reynolds,Visual merchandiser,1994-11-12
2020-08-03 00:42:24,4653879239169997,"Rohan, White and Aufderhar",misc_net,989.83,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 00:51:44,4653879239169997,"Rippin, Kub and Mann",misc_net,684.27,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 01:23:17,2358122155477959,VonRueden Group,grocery_net,5.6,Linthicum Heights,"Conservator, furniture",1924-10-30
2020-08-03 01:35:25,4725837176265195730,"Schroeder, Hauck and Treutel",entertainment,532.58,Jay,Higher education careers adviser,1994-11-05
2020-08-03 01:43:53,3577794103155425,Maggio-Fahey,misc_pos,684.31,Reynolds,Visual merchandiser,1994-11-12
2020-08-03 01:48:07,2358122155477959,Kiehn-Emmerich,grocery_pos,337.71,Linthicum Heights,"Conservator, furniture",1924-10-30
2020-08-03 01:50:22,3577794103155425,Koelpin and Sons,misc_net,772.78,Reynolds,Visual merchandiser,1994-11-12
2020-08-03 02:19:40,4653879239169997,"Moen, Reinger and Murphy",grocery_pos,319.08,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 02:30:27,4725837176265195730,Cormier LLC,shopping_net,987.01,Jay,Higher education careers adviser,1994-11-05
2020-08-03 02:34:14,4725837176265195730,Kassulke PLC,shopping_net,906.2,Jay,Higher education careers adviser,1994-11-05
2020-08-03 03:01:17,4653879239169997,Murray-Smitham,grocery_pos,301.61,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 03:18:53,3577794103155425,Cole PLC,grocery_pos,332.09,Reynolds,Visual merchandiser,1994-11-12
2020-08-03 03:49:18,2358122155477959,Hills-Olson,grocery_net,9.69,Linthicum Heights,"Conservator, furniture",1924-10-30
2020-08-03 08:32:04,4653879239169997,Hudson-Ratke,grocery_pos,308.32,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 09:28:36,4725837176265195730,Cole PLC,grocery_pos,343.05,Jay,Higher education careers adviser,1994-11-05
2020-08-03 12:52:43,4653879239169997,"Willms, Kris and Bergnaum",shopping_pos,790.4,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 19:16:35,4725673654161314,Lemke-Gutmann,shopping_net,969.07,Orient,Video editor,1968-09-19
2020-08-03 22:22:52,2358122155477959,Kihn Inc,shopping_pos,1113.4,Linthicum Heights,"Conservator, furniture",1924-10-30
2020-08-03 22:48:01,2358122155477959,Schmidt and Sons,shopping_net,1037.21,Linthicum Heights,"Conservator, furniture",1924-10-30
2020-08-03 22:50:41,4653879239169997,Towne LLC,misc_pos,8.77,Smiths Grove,"Therapist, sports",1999-06-06
2020-08-03 23:01:00,4725837176265195730,"Schiller, Blanda and Johnson",home,292.85,Jay,Higher education careers adviser,1994-11-05
2020-08-03 23:02:13,4725837176265195730,Roob-Okuneva,health_fitness,19.79,Jay,Higher education careers adviser,1994-11-05
2020-08-03 23:09:37,4653879239169997,Stiedemann Inc,misc_pos,7.12,Smiths Grove,"Therapist, sports",1999-06-06
