trans_date_trans_time,cc_num,merchant,category,amt,city,job,dob
2020-06-21 14:49:12,3506592072985012,"Graham, Hegmann and Hammes",food_dining,17.39,Ballwin,"Engineer, communications",2001-07-26
2020-06-21 14:50:10,377113842678100,Schumm PLC,health_fitness,47.12,Greenwich,Insurance risk surveyor,1965-03-25
2020-06-21 14:50:15,4906628655840914250,Brown-Greenholt,entertainment,15.67,Key West,Town planner,1987-02-13
2020-06-21 14:50:16,3598895972308782,Rolfson-Kunde,personal_care,32.61,Norwalk,Copy,1970-02-22
2020-06-21 14:51:28,4128027264554082,Shanahan-Lehner,personal_care,44.35,Mount Perry,Barrister's clerk,1953-10-18
2020-06-21 14:52:51,30501624614310,O'Keefe-Wisoky,food_dining,38.84,Scotia,Magazine features editor,1973-05-04
2020-06-21 14:53:14,5359543825610251,Wuckert-Goldner,home,88.67,Belgrade,"Engineer, drilling",1975-06-29
2020-06-21 14:53:47,4169759661243568,Pouros-Conroy,shopping_pos,3.57,Lawn,Special educational needs teacher,1972-02-15
2020-06-21 14:54:11,4586810168620942,"Witting, Beer and Ernser",home,148.12,Edisto Island,"Sales professional, IT",1997-07-05
2020-06-21 14:54:38,4208110975550360171,Kuhn LLC,shopping_pos,161.37,West Green,Audiological scientist,1982-01-16
2020-06-21 14:54:46,4798937978667559470,Maggio-Fahey,misc_pos,552.46,Bay City,Water quality scientist,1995-03-13
2020-06-21 14:55:09,630451534402,Hickle Group,shopping_pos,8.51,Wetmore,Immunologist,1972-06-12
2020-06-21 14:55:17,4951647200979051,Skiles LLC,home,45.67,Logan,"Scientist, research (physical sciences)",1976-06-15
2020-06-21 14:55:20,3576431665303017,Weimann-Lockman,kids_pets,36.69,Phoenix,Contractor,1981-10-24
2020-06-21 14:55:37,376445266762684,"Lesch, D'Amore and Brown",food_dining,5.89,Sutherland,Insurance broker,1982-02-11
2020-06-21 14:55:42,3504178999463051,Boyer PLC,misc_pos,41.92,Lima,"Copywriter, advertising",1992-07-23
2020-06-21 14:55:54,2712209726293386,Kling-Ernser,entertainment,167.02,Baton Rouge,"Designer, furniture",1977-02-22
2020-06-21 14:56:26,348379466427142,"Lubowitz, Terry and Stracke",personal_care,88.3,Melbourne,Database administrator,1957-01-23
2020-06-21 14:56:36,4939976756738216,Windler LLC,kids_pets,21.31,Roma,IT trainer,1990-11-07
2020-06-21 14:57:19,4561892980175,Cartwright PLC,kids_pets,94.2,Greenwood,Financial adviser,1968-02-10
2020-06-21 14:57:49,4503101193493052864,Pacocha-Bauch,shopping_pos,50.41,Lakeland,Clothing/textile technologist,1979-07-03
2020-06-21 14:58:20,3583293909206278,Reilly and Sons,health_fitness,19.03,Kirtland Afb,"Surveyor, land/geomatics",1978-09-30
2020-06-21 14:58:31,3567879740649740,Ratke and Sons,health_fitness,14.89,Brownville,"Producer, radio",1958-08-14
2020-06-21 14:58:46,4063094974360571498,Zboncak LLC,food_dining,6.55,Mendon,"Scientist, audiological",1963-06-13
2020-06-21 14:58:48,4079773899158,Emmerich-Rau,personal_care,41.27,Mesa,Cartographer,1965-12-15
2020-06-21 14:58:59,3502377050801561,Marvin-Lind,personal_care,252.46,New Waverly,"Scientist, biomedical",1948-11-30
2020-06-21 14:59:06,213178765398315,Wiza LLC,misc_pos,355.74,Riverton,"Lecturer, higher education",1993-09-11
2020-06-21 14:59:21,3531129874770000,"O'Reilly, Mohr and Purdy",home,24.93,Brandon,"Scientist, marine",1975-07-13
2020-06-21 15:00:15,30118423745458,Torp-Lemke,misc_pos,313.38,Matawan,Drilling engineer,1993-04-29
2020-06-21 15:00:26,3556613125071656,"Reichel, Bradtke and Blanda",travel,1.03,Lake Jackson,Futures trader,1999-12-27
2020-06-21 15:01:18,3566094707272327,Douglas-White,entertainment,67.75,Newhall,Health physicist,1971-04-25
2020-06-21 15:01:30,4904681492230012,"Effertz, Welch and Schowalter",entertainment,62.35,Cottekill,Comptroller,1990-10-19
2020-06-21 15:01:39,4424338559877976,Jerde-Hermann,travel,3.34,Kirby,Private music teacher,1957-11-12
2020-06-21 15:01:45,4561546772499,Kassulke Inc,entertainment,13.46,Moriarty,"Therapist, art",1988-08-04
2020-06-21 15:02:10,3534330126107879,Ernser-Feest,home,69.11,Bridger,Chartered loss adjuster,1978-01-15
2020-06-21 15:02:29,3527536963490470,Bruen-Yost,misc_pos,8.69,Brunson,Social researcher,1974-12-05
2020-06-21 15:02:37,3528407217576457,Botsford Ltd,shopping_pos,9.16,Kingsport,Warden/ranger,1987-02-14
2020-06-21 15:02:40,4862293128558,Ankunding-Carroll,travel,4.36,Grassflat,Pension scheme manager,1956-09-15
2020-06-21 15:03:17,180084695172649,Marvin-Lind,personal_care,39.51,Nokomis,Building surveyor,1985-12-08
2020-06-21 15:03:31,3547574373318979,Waelchi-Wolf,kids_pets,14.63,Dieterich,"Psychologist, clinical",1962-04-30
2020-06-21 15:03:44,2720830304681674,Pouros-Haag,shopping_pos,1.18,Clarksville,Pathologist,1974-03-28
2020-06-21 15:04:12,3501365119557234,"Torp, Muller and Borer",health_fitness,36.63,Loving,Educational psychologist,1952-05-26
2020-06-21 15:04:15,2720433095629877,Sporer-Keebler,personal_care,4.7,Bowdoin,"Engineer, electronics",1997-08-22
2020-06-21 15:04:53,180046765320457,"Becker, Harris and Harvey",personal_care,6.55,Canton,Building control surveyor,1963-06-30
2020-06-21 15:05:09,4988304376504,Bahringer Group,health_fitness,96.05,Rock Tavern,Building surveyor,1937-03-17
2020-06-21 15:05:12,2248735346244816,"Gutmann, McLaughlin and Wiza",home,13.36,Utica,Product/process development scientist,1962-11-11
